State_Code,Date,StringencyIndex,covid_cases,hate_crimes,hate_tweets
CT,2020-07-31,66.90290322580644,926.6219961394498,0.0,0.2811353143626972
CT,2020-08-31,69.29548387096774,866.17790355147,0.0,0.0
CT,2020-09-30,64.81,1313.1830533881584,0.0,0.0
CT,2020-10-31,64.81,3839.4649882513554,0.0,1.4056765718134858
CT,2020-11-30,67.12666666666668,12956.964368347988,0.0,1.6868118861761832
CT,2020-12-31,67.59,19233.3102614952,0.0,1.4056765718134858
CT,2021-01-31,67.59,18081.217743236866,0.2811353143626972,0.2811353143626972
CT,2021-02-28,67.59,8412.412011674987,0.2811353143626972,0.5622706287253944
DE,2020-02-29,10.918620689655173,7.093571299005178,0.0,1.013367328429311
DE,2020-03-31,50.29870967741935,349.61172830811233,0.0,1.013367328429311
DE,2020-04-30,84.16733333333333,4504.417774868288,0.0,1.013367328429311
DE,2020-05-31,84.26,4765.866545603049,0.0,0.0
DE,2020-06-30,74.75333333333333,2084.4965945790927,0.0,0.0
DE,2020-07-31,69.26548387096774,3544.75891484573,0.0,0.0
DE,2020-08-31,67.35129032258065,2428.0281189166294,0.0,0.0
DE,2020-09-30,54.32266666666667,3031.9950466604987,0.0,0.0
DE,2020-10-31,52.78,4380.786960799911,0.0,0.0
DE,2020-11-30,54.26,10765.001129904571,0.0,1.013367328429311
DE,2020-12-31,61.55838709677419,22413.658570199503,0.0,1.013367328429311
DE,2021-01-31,63.89,21219.911857309773,0.0,1.013367328429311
DE,2021-02-28,57.60785714285714,8953.100346672963,0.0,1.013367328429311
FL,2020-02-29,6.325172413793103,0.0,0.0,0.6441724114575818
FL,2020-03-31,48.81806451612904,301.1966146715236,0.0,2.300615755205649
FL,2020-04-30,81.63133333333334,1241.274224563656,0.0,1.7944802890604066
FL,2020-05-31,76.3258064516129,997.3169298816489,0.0,0.5521477812493558
FL,2020-06-30,70.77333333333334,4661.2775816221665,0.0,0.9202463020822598
FL,2020-07-31,73.37129032258065,14453.066334298243,0.13803694531233895,1.7024556588521804
FL,2020-08-31,65.00774193548386,6754.147734132745,0.0,1.3803694531233897
FL,2020-09-30,60.278,3545.018817196385,0.0,1.1503078776028246
FL,2020-10-31,39.47225806451613,4548.9615204530255,0.0,1.3803694531233897
FL,2020-11-30,37.469,8945.668290226542,0.04601231510411299,2.1165664947891973
FL,2020-12-31,42.98193548387097,15177.85232181823,0.04601231510411299,1.4723940833316156
FL,2021-01-31,47.690000000000005,17280.753159021508,0.0,1.1503078776028246
FL,2021-02-28,47.690000000000005,8311.342514201242,0.0,0.8742339869781467
GA,2020-02-29,5.368275862068964,0.1867410667975597,0.0,0.8403348005890188
GA,2020-03-31,32.31709677419355,395.79769107742777,0.0,3.174598135558515
GA,2020-04-30,71.75999999999999,1961.2480540413708,0.09337053339877985,0.7469642671902388
GA,2020-05-31,73.71258064516128,1902.0511358665444,0.0,0.8403348005890188
GA,2020-06-30,71.3,3367.4082870269954,0.0,1.9607812013743768
GA,2020-07-31,66.45612903225808,10182.710260870734,0.0,2.2408928015707166
GA,2020-08-31,63.94967741935484,8406.615974559145,0.0,1.5872990677792576
GA,2020-09-30,62.04,5130.524069196155,0.0,1.1204464007853583
GA,2020-10-31,59.260000000000005,4974.408537353395,0.0,1.5872990677792576
GA,2020-11-30,59.260000000000005,7709.604942737252,0.0,2.0541517347731566
GA,2020-12-31,59.260000000000005,18196.889883554806,0.0,2.1475222681719366
GA,2021-01-31,59.260000000000005,22688.38602216971,0.0,1.774040134576817
GA,2021-02-28,58.267857142857146,9064.037900219953,0.1867410667975597,1.307187467582918
HI,2020-02-29,8.816206896551725,0.0,0.0,0.0
HI,2020-03-31,38.70903225806452,201.1363135622734,0.0,1.42145804637649
HI,2020-04-30,76.85,230.2762035129914,0.0,2.1321870695647354
HI,2020-05-31,73.62741935483871,26.296973857965067,0.710729023188245,0.0
HI,2020-06-30,71.3,187.6324621216967,0.710729023188245,1.42145804637649
HI,2020-07-31,76.67580645161291,898.3614853099418,0.0,2.1321870695647354
HI,2020-08-31,81.9325806451613,4584.202199564181,0.0,4.9751031623177155
HI,2020-09-30,79.69200000000001,2741.9925714602496,0.710729023188245,1.42145804637649
HI,2020-10-31,78.7,1787.4834933184366,0.0,0.710729023188245
HI,2020-11-30,78.7,1928.207839909709,0.0,0.710729023188245
HI,2020-12-31,78.7,2358.1988989385973,0.0,0.710729023188245
HI,2021-01-31,78.7,2968.004400834112,0.0,0.0
HI,2021-02-28,76.91607142857141,1198.9998621185696,0.0,0.710729023188245
IA,2020-02-29,5.368275862068964,0.0,0.0,0.0
IA,2020-03-31,37.993870967741934,157.1014435947339,0.0,0.632198968188064
IA,2020-04-30,71.51,2101.429370257125,0.0,0.632198968188064
IA,2020-05-31,72.22,3921.8462991546558,0.0,0.0
IA,2020-06-30,51.35666666666667,2969.754653063431,0.0,0.0
IA,2020-07-31,50.0,4942.215433810191,0.0,0.632198968188064
IA,2020-08-31,49.01387096774194,6398.1696575473015,0.0,0.632198968188064
IA,2020-09-30,45.80166666666666,7588.600314645426,0.0,0.316099484094032
IA,2020-10-31,43.75870967741936,12370.869409504036,0.0,0.316099484094032
IA,2020-11-30,49.01166666666667,32078.407844830555,0.0,0.9482984522820961
IA,2020-12-31,47.81935483870968,16190.931674780415,0.0,0.0
IA,2021-01-31,45.19096774193549,12194.485897379565,0.0,0.9482984522820961
IA,2021-02-28,43.52,5399.611387294255,0.0,0.316099484094032
ID,2020-02-29,5.368275862068964,0.0,0.5473714402382599,1.6421143207147795
ID,2020-03-31,37.751612903225805,287.3700061250864,0.0,0.5473714402382599
ID,2020-04-30,87.96000000000001,815.5834459550072,0.0,0.0
ID,2020-05-31,67.23161290322581,451.0340667563261,0.0,0.5473714402382599
ID,2020-06-30,53.90433333333333,1794.283581101016,0.0,0.0
ID,2020-07-31,56.02,7993.812513239547,0.0,0.0
ID,2020-08-31,56.10806451612903,6221.971161188299,0.0,0.5473714402382599
ID,2020-09-30,53.85666666666667,5451.819544773068,0.0,0.0
ID,2020-10-31,51.21064516129032,12348.699691775142,0.0,0.0
ID,2020-11-30,57.17766666666667,20302.006718437056,0.0,0.5473714402382599
ID,2020-12-31,61.56193548387097,21554.939945142436,0.0,0.5473714402382599
ID,2021-01-31,53.85419354838709,11826.507337787843,0.0,0.5473714402382599
ID,2021-02-28,51.09214285714285,4629.120270094963,0.0,0.5473714402382599
IL,2020-02-29,10.151724137931032,0.0,0.15888740682246638,0.23833111023369954
IL,2020-03-31,46.29741935483872,476.0266708401092,0.0,1.8272051784583632
IL,2020-04-30,82.41000000000001,3727.8163388687058,0.07944370341123319,2.2244236955145293
IL,2020-05-31,81.69290322580646,5349.897875119264,0.07944370341123319,0.31777481364493276
IL,2020-06-30,70.40333333333334,1904.9011203945493,0.0,1.1122118477572647
IL,2020-07-31,57.88322580645161,2850.440078395047,0.0,1.350542957990964
IL,2020-08-31,56.86677419354839,4497.069718999677,0.0,0.7944370341123318
IL,2020-09-30,55.09,4690.197361992384,0.0,1.0327681443460313
IL,2020-10-31,54.33096774193548,9596.481597263322,0.0,2.1449799921032957
IL,2020-11-30,58.133,24607.28991311242,0.0,2.4627548057482285
IL,2020-12-31,61.11,18834.91042325222,0.0,2.0655362886920625
IL,2021-01-31,60.0358064516129,12942.33261013082,0.0,1.5094303648134304
IL,2021-02-28,58.62785714285714,4798.002467521428,0.0,0.873880737523565
IN,2020-02-29,10.152758620689657,0.0,0.2960790400762226,0.2960790400762226
IN,2020-03-31,44.473225806451616,319.6173237622823,0.0,0.8882371202286677
IN,2020-04-30,74.35433333333334,2320.667516117433,0.0,0.7401976001905565
IN,2020-05-31,66.9058064516129,2478.0335259179446,0.0,0.1480395200381113
IN,2020-06-30,58.367666666666665,1631.3955108199864,0.0,0.5921580801524452
IN,2020-07-31,52.06290322580645,3043.692531983568,0.0,0.8882371202286677
IN,2020-08-31,49.04516129032258,4151.3242209087175,0.0,0.44411856011433387
IN,2020-09-30,45.188,3822.824525944148,0.0,0.44411856011433387
IN,2020-10-31,40.74,8784.517079541487,0.0,0.2960790400762226
IN,2020-11-30,44.44666666666667,23631.25250464363,0.0,0.5921580801524452
IN,2020-12-31,54.09193548387097,25568.201584822276,0.0,0.8882371202286677
IN,2021-01-31,54.450645161290325,17108.779291284485,0.0,0.2960790400762226
IN,2021-02-28,52.91214285714285,5230.384282466511,0.0,0.44411856011433387
KS,2020-02-29,5.368275862068964,0.0,0.0,0.3431938650664681
KS,2020-03-31,39.53193548387097,146.88697424844835,0.6863877301329362,0.3431938650664681
KS,2020-04-30,79.62999999999998,1307.91181976831,0.0,0.0
KS,2020-05-31,72.04032258064517,1881.0455744293115,0.0,0.3431938650664681
KS,2020-06-30,62.34833333333334,1621.2478185739951,0.0,0.0
KS,2020-07-31,59.59,4588.158782073612,0.0,0.0
KS,2020-08-31,57.37516129032257,5079.269202983728,0.0,0.0
KS,2020-09-30,54.63,5881.313265644063,0.0,0.6863877301329362
KS,2020-10-31,54.63,8728.106376370417,0.0,0.0
KS,2020-11-30,55.29266666666667,24800.904659028318,0.0,0.3431938650664681
KS,2020-12-31,56.94,22334.37035079561,0.0,0.0
KS,2021-01-31,56.94,17932.56583745309,0.0,0.3431938650664681
KS,2021-02-28,55.95071428571429,6513.133171231431,0.0,0.6863877301329362
KY,2020-02-29,10.918620689655173,0.0,0.0,0.2233513376846641
KY,2020-03-31,46.92290322580645,158.35609841842685,0.6700540130539923,0.8934053507386563
KY,2020-04-30,90.37,893.4053507386564,0.0,0.8934053507386563
KY,2020-05-31,82.37838709677419,1265.2853279836222,0.2233513376846641,0.0
KY,2020-06-30,76.97733333333333,1442.179587429876,0.0,0.6700540130539923
KY,2020-07-31,67.20387096774193,3774.190904195454,0.0,0.8934053507386563
KY,2020-08-31,67.0232258064516,4501.646211034405,0.0,0.4467026753693282
KY,2020-09-30,62.96,4624.712798098654,0.0,0.8934053507386563
KY,2020-10-31,61.76548387096774,8071.023938573021,0.0,0.8934053507386563
KY,2020-11-30,58.333666666666666,16868.83312997194,0.0,0.4467026753693282
KY,2020-12-31,62.04,19815.95403072108,0.0,0.2233513376846641
KY,2021-01-31,60.369032258064514,21120.995896812576,0.0,0.6700540130539923
KY,2021-02-28,61.78727272727272,8894.296969278694,0.0,0.2233513376846641
LA,2020-02-29,5.368275862068964,0.0,0.0,1.2916230923265102
LA,2020-03-31,43.72741935483872,1127.3716890856558,0.0,3.229057730816276
LA,2020-04-30,75.93,4909.674644448453,0.0,1.0763525769387585
LA,2020-05-31,68.34096774193547,2555.6915586833884,0.0,0.21527051538775172
LA,2020-06-30,66.66999999999999,3939.019890565081,0.0,1.0763525769387585
LA,2020-07-31,67.92096774193548,12525.514937836333,0.21527051538775172,4.735951338530538
LA,2020-08-31,67.17225806451613,7020.832588856134,0.0,2.5832461846530204
LA,2020-09-30,63.89,3996.281847658223,0.0,1.7221641231020137
LA,2020-10-31,65.26258064516131,4131.256460806343,0.0,1.7221641231020137
LA,2020-11-30,59.69200000000001,9851.855136720458,0.0,2.7985167000407722
LA,2020-12-31,53.85419354838709,17837.530175544493,0.0,1.7221641231020137
LA,2021-01-31,58.64451612903226,18373.55375886,0.0,1.7221641231020137
LA,2021-02-28,63.823214285714286,6344.883170538594,0.0,0.6458115461632551
MA,2020-02-29,9.068275862068964,0.14506263369334976,0.0,0.580250534773399
MA,2020-03-31,45.8183870967742,960.1695724162822,1.0154384358534485,2.321002139093596
MA,2020-04-30,75.93,8063.306493844848,0.0,1.305563703240148
MA,2020-05-31,74.67451612903226,5042.377147180839,0.580250534773399,0.8703758021600987
MA,2020-06-30,68.02166666666668,977.141900558404,0.2901252673866995,0.580250534773399
MA,2020-07-31,62.93516129032258,882.8511886577268,0.43518790108004934,2.4660647727869462
MA,2020-08-31,62.04,1305.128515339068,0.0,1.160501069546798
MA,2020-09-30,60.185,1686.643241952578,0.0,0.8703758021600987
MA,2020-10-31,53.671935483870975,3838.357287526035,0.2901252673866995,1.0154384358534485
MA,2020-11-30,61.01933333333333,9799.851281787936,0.2901252673866995,2.9012526738669955
MA,2020-12-31,66.84322580645161,21621.00530145901,0.2901252673866995,1.305563703240148
MA,2021-01-31,72.22,21592.137837354036,0.0,0.7253131684667489
MA,2021-02-28,72.22,8286.41282446522,0.580250534773399,1.0154384358534485
MD,2020-02-29,5.368275862068964,0.0,0.0,0.330261788611979
MD,2020-03-31,47.52161290322581,274.1172845479426,0.1651308943059895,2.476963414589843
MD,2020-04-30,92.59333333333332,3316.158619452882,0.0,0.660523577223958
MD,2020-05-31,89.75741935483872,5125.002435680692,0.0,1.321047154447916
MD,2020-06-30,72.34633333333333,2440.799748736831,0.0,0.8256544715299476
MD,2020-07-31,61.60322580645161,3432.5758999386044,0.0,0.49539268291796856
MD,2020-08-31,56.22387096774194,3286.60018937211,0.0,0.660523577223958
MD,2020-09-30,53.24,2720.6966145854835,0.0,0.49539268291796856
MD,2020-10-31,52.10612903225806,3394.430663353921,0.0,0.660523577223958
MD,2020-11-30,61.57533333333333,8766.634047810678,0.0,2.8072252032018223
MD,2020-12-31,66.75483870967743,12928.427977004532,0.0,1.6513089430598953
MD,2021-01-31,68.54451612903226,12849.00001684335,0.0,1.321047154447916
MD,2021-02-28,58.20428571428572,4561.906086097267,0.0,0.660523577223958
ME,2020-02-29,9.77103448275862,0.0,0.0,0.7406633825652283
ME,2020-03-31,46.38387096774194,252.5662134547429,0.0,1.4813267651304567
ME,2020-04-30,92.93333333333334,576.9767750183129,0.0,0.7406633825652283
ME,2020-05-31,89.60096774193549,883.6114154003174,0.0,0.7406633825652283
ME,2020-06-30,83.33,688.8169457856625,0.0,0.0
ME,2020-07-31,83.33,479.20920851970277,0.0,0.7406633825652283
ME,2020-08-31,83.09129032258065,462.91461410326775,0.0,0.0
ME,2020-09-30,71.41833333333332,633.2671920932703,0.0,0.0
ME,2020-10-31,66.96225806451612,934.7171887973183,0.0,0.0
ME,2020-11-30,63.45333333333334,5141.685201767815,0.0,1.4813267651304567
ME,2020-12-31,61.11,9147.19277468057,0.0,1.4813267651304567
ME,2021-01-31,59.67774193548387,10127.090429814369,0.0,0.0
ME,2021-02-28,55.56,3654.4331295768366,0.0,0.0
MI,2020-02-29,12.404137931034484,0.0,0.0,0.30100671696488907
MI,2020-03-31,45.86322580645161,1996.9788959173957,0.0,1.2040268678595563
MI,2020-04-30,74.59666666666666,3464.7879834105165,0.0,0.5016778616081484
MI,2020-05-31,70.26806451612903,4383.259812442714,0.0,0.7023490062514078
MI,2020-06-30,54.47466666666666,2717.2879696143755,0.0,0.9030201508946673
MI,2020-07-31,55.149677419354845,4150.180277939568,0.0,0.6020134339297781
MI,2020-08-31,59.42129032258065,3930.9470524168078,0.0,0.7023490062514078
MI,2020-09-30,53.382333333333335,3691.947719146686,0.0,0.5016778616081484
MI,2020-10-31,49.64129032258065,6672.817237249983,0.0,0.6020134339297781
MI,2020-11-30,60.99066666666667,17374.81005221965,0.0,1.0033557232162968
MI,2020-12-31,64.9041935483871,10787.679393732338,0.0,0.9030201508946673
MI,2021-01-31,58.95806451612904,6414.854480811073,0.0,1.4046980125028157
MI,2021-02-28,61.11,3503.5175143266656,0.0,0.6020134339297781
MN,2020-02-29,11.01413793103448,0.0,0.0,0.0
MN,2020-03-31,46.773870967741935,121.78864208669017,0.7070458176295511,1.59085308966649
MN,2020-04-30,78.14733333333334,786.0581877496535,0.35352290881477555,0.7070458176295511
MN,2020-05-31,70.63903225806452,3548.662958682717,0.17676145440738777,0.0
MN,2020-06-30,63.054,2034.7011016834406,0.0,0.7070458176295511
MN,2020-07-31,61.11,3265.1375858132674,0.35352290881477555,0.7070458176295511
MN,2020-08-31,61.11,3654.7198313271497,0.17676145440738777,0.35352290881477555
MN,2020-09-30,59.26,4113.239044059914,0.0,0.35352290881477555
MN,2020-10-31,55.56,8721.0566375517,0.17676145440738777,0.8838072720369389
MN,2020-11-30,62.00966666666667,30100.88483248847,0.17676145440738777,1.0605687264443266
MN,2020-12-31,73.14999999999999,17064.37404703481,0.0,1.59085308966649
MN,2021-01-31,60.60548387096774,8220.291437215568,0.0,0.17676145440738777
MN,2021-02-28,57.41,4027.8632615811453,0.35352290881477555,0.17676145440738777
MO,2020-02-29,10.918620689655173,0.0,0.0,0.16256070829651334
MO,2020-03-31,40.71096774193549,415.8302918224811,0.3251214165930267,1.6256070829651332
MO,2020-04-30,75.30666666666666,998.4478703571849,0.0,0.48768212488954
MO,2020-05-31,65.62387096774194,876.6898998430963,0.0,0.3251214165930267
MO,2020-06-30,55.95933333333333,1831.5715003768157,0.0,0.97536424977908
MO,2020-07-31,39.79806451612903,4937.781514506592,0.0,1.1379249580755932
MO,2020-08-31,49.50516129032258,5739.043245700107,0.0,1.1379249580755932
MO,2020-09-30,46.760000000000005,7512.4180125067705,0.0,0.6502428331860534
MO,2020-10-31,46.760000000000005,10668.046481958687,0.16256070829651334,0.3251214165930267
MO,2020-11-30,48.89033333333334,21985.035311437055,0.0,0.97536424977908
MO,2020-12-31,48.239333333333335,18117.39093964641,0.0,0.6502428331860534
MO,2021-01-31,50.85193548387097,12484.662397172224,0.0,1.1379249580755932
MO,2021-02-28,53.17714285714286,4013.6238878409144,0.0,0.48768212488954
MS,2020-02-29,5.368275862068964,0.0,0.0,0.0
MS,2020-03-31,33.21483870967742,755.6999392608702,0.0,1.011195280010085
MS,2020-04-30,74.25866666666667,2095.8707503675696,0.0,0.67413018667339
MS,2020-05-31,78.7,3029.203993816878,0.0,0.337065093336695
MS,2020-06-30,62.96,5187.094721358399,0.337065093336695,0.337065093336695
MS,2020-07-31,60.78258064516129,10767.207341547384,0.0,0.337065093336695
MS,2020-08-31,57.1683870967742,7319.031436712995,0.0,0.337065093336695
MS,2020-09-30,54.537333333333336,5057.661725517109,0.0,1.011195280010085
MS,2020-10-31,51.32870967741936,7180.83474844495,0.337065093336695,0.0
MS,2020-11-30,52.068333333333335,12150.859549694518,0.0,0.337065093336695
MS,2020-12-31,53.24,21260.717827305372,0.0,0.337065093336695
MS,2021-01-31,53.24,18866.54446933483,0.0,0.67413018667339
MS,2021-02-28,53.24,6275.814972835924,0.0,0.0
MT,2020-02-29,6.804482758620689,0.0,0.0,0.0
MT,2020-03-31,43.39806451612903,187.8625956317782,0.0,1.8508630111505242
MT,2020-04-30,78.76533333333333,231.35787639381553,0.0,0.0
MT,2020-05-31,72.57806451612903,59.227616356816775,0.0,0.0
MT,2020-06-30,60.190000000000005,465.49204730435684,0.0,0.0
MT,2020-07-31,60.190000000000005,2727.2466469302976,0.0,0.0
MT,2020-08-31,57.91741935483872,3264.9223516695247,0.0,0.0
MT,2020-09-30,52.77666666666666,5460.045882894046,0.0,0.0
MT,2020-10-31,52.685483870967744,17962.625523215836,0.0,0.0
MT,2020-11-30,52.89833333333333,27204.90996939598,0.0,0.0
MT,2020-12-31,51.730645161290326,17913.57765342035,0.0,0.0
MT,2021-01-31,52.62580645161291,11469.798080099798,0.0,0.0
MT,2021-02-28,52.3125,5557.216190979449,0.0,0.9254315055752621
NC,2020-02-29,5.368275862068964,0.0,0.0,0.4716614926973123
NC,2020-03-31,42.682903225806456,134.70652231435238,0.0,2.3583074634865615
NC,2020-04-30,79.84966666666668,875.1207335505932,0.0,1.1319875824735495
NC,2020-05-31,71.89516129032258,1696.1890600380743,0.0,0.4716614926973123
NC,2020-06-30,66.66999999999999,3422.4701233102373,0.0,0.6603260897762372
NC,2020-07-31,66.66999999999999,5450.991871102838,0.0,1.6979813737103242
NC,2020-08-31,64.03709677419354,4483.70848187919,0.0,0.6603260897762372
NC,2020-09-30,62.68233333333333,3777.8198919083925,0.0,0.6603260897762372
NC,2020-10-31,62.96,5978.309419938433,0.0,0.9433229853946246
NC,2020-11-30,64.628,8645.083499649038,0.0,1.7923136722497865
NC,2020-12-31,65.83193548387096,17161.12041489609,0.0,1.1319875824735495
NC,2021-01-31,72.52258064516128,19954.960100739347,0.0,1.0376552839340871
NC,2021-02-28,70.07214285714285,8844.313314164381,0.09433229853946246,0.4716614926973123
ND,2020-02-29,10.918620689655173,0.0,0.0,0.0
ND,2020-03-31,33.81193548387097,164.6393809559276,0.0,0.0
ND,2020-04-30,59.56766666666667,1229.5687101549831,0.0,0.0
ND,2020-05-31,51.222258064516126,2018.7924093405409,0.0,0.0
ND,2020-06-30,47.220000000000006,1305.3550918648546,0.0,0.0
ND,2020-07-31,47.220000000000006,3953.958466449499,0.0,1.3066617536184733
ND,2020-08-31,46.26516129032259,7053.360146032517,0.0,0.0
ND,2020-09-30,39.492,13351.469798473558,0.0,0.0
ND,2020-10-31,47.17774193548387,29824.554526341646,0.0,0.0
ND,2020-11-30,48.15,45226.17661624259,0.0,0.0
ND,2020-12-31,47.690000000000005,17136.868898706274,0.0,0.0
ND,2021-01-31,44.69612903225807,6419.629195527558,0.0,0.0
ND,2021-02-28,39.81,2845.9092993810345,0.0,0.0
NE,2020-02-29,10.918620689655173,0.0,0.0,0.0
NE,2020-03-31,39.85967741935484,92.90073247066402,0.0,0.5161151803925779
NE,2020-04-30,73.997,2209.4890872606256,0.0,1.0322303607851557
NE,2020-05-31,75.0,4957.28630767071,0.0,0.0
NE,2020-06-30,68.521,2614.123388688407,0.0,0.5161151803925779
NE,2020-07-31,58.73516129032258,3630.8702940617854,0.5161151803925779,0.0
